date,store_nbr,AUTOMOTIVE,BABY CARE,BEAUTY,BEVERAGES,BOOKS,BREAD/BAKERY,CELEBRATION,CLEANING,DAIRY,DELI,EGGS,FROZEN FOODS,GROCERY I,GROCERY II,HARDWARE,HOME AND KITCHEN I,HOME AND KITCHEN II,HOME APPLIANCES,HOME CARE,LADIESWEAR,LAWN AND GARDEN,LINGERIE,"LIQUOR,WINE,BEER",MAGAZINES,MEATS,PERSONAL CARE,PET SUPPLIES,PLAYERS AND ELECTRONICS,POULTRY,PREPARED FOODS,PRODUCE,SCHOOL AND OFFICE SUPPLIES,SEAFOOD,ttl_sales,onpromotion_AUTOMOTIVE,onpromotion_BABY CARE,onpromotion_BEAUTY,onpromotion_BEVERAGES,onpromotion_BOOKS,onpromotion_BREAD/BAKERY,onpromotion_CELEBRATION,onpromotion_CLEANING,onpromotion_DAIRY,onpromotion_DELI,onpromotion_EGGS,onpromotion_FROZEN FOODS,onpromotion_GROCERY I,onpromotion_GROCERY II,onpromotion_HARDWARE,onpromotion_HOME AND KITCHEN I,onpromotion_HOME AND KITCHEN II,onpromotion_HOME APPLIANCES,onpromotion_HOME CARE,onpromotion_LADIESWEAR,onpromotion_LAWN AND GARDEN,onpromotion_LINGERIE,"onpromotion_LIQUOR,WINE,BEER",onpromotion_MAGAZINES,onpromotion_MEATS,onpromotion_PERSONAL CARE,onpromotion_PET SUPPLIES,onpromotion_PLAYERS AND ELECTRONICS,onpromotion_POULTRY,onpromotion_PREPARED FOODS,onpromotion_PRODUCE,onpromotion_SCHOOL AND OFFICE SUPPLIES,onpromotion_SEAFOOD,id,family,sales,onpromotion,store_city,store_state,store_type,store_cluster,locale,locale_name,description,events,IsWorkDay,events_Black_Friday,events_Cyber_Monday,events_Dia_de_la_Madre,events_Futbol,events_Terremoto_Manabi,holiday_national_binary,holiday_local_binary,holiday_regional_binary,national_independence,local_cantonizacio,local_fundacion,local_independencia,holiday_national_Batalla_de_Pichincha,holiday_national_Carnaval,holiday_national_Dia_de_Difuntos,holiday_national_Dia_de_la_Madre,holiday_national_Dia_del_Trabajo,holiday_national_Independencia_de_Cuenca,holiday_national_Independencia_de_Guayaquil,holiday_national_Navidad,holiday_national_Primer_Grito_de_Independencia,holiday_national_Primer_dia_del_ano,holiday_national_Viernes_Santo,holiday_regional_Provincializacion_Santa_Elena,holiday_regional_Provincializacion_de_Cotopaxi,holiday_regional_Provincializacion_de_Imbabura,holiday_regional_Provincializacion_de_Santo_Domingo,holiday_local_Cantonizacion_de_Cayambe,holiday_local_Cantonizacion_de_El_Carmen,holiday_local_Cantonizacion_de_Guaranda,holiday_local_Cantonizacion_de_Latacunga,holiday_local_Cantonizacion_de_Libertad,holiday_local_Cantonizacion_de_Quevedo,holiday_local_Cantonizacion_de_Riobamba,holiday_local_Cantonizacion_de_Salinas,holiday_local_Cantonizacion_del_Puyo,holiday_local_Fundacion_de_Ambato,holiday_local_Fundacion_de_Cuenca,holiday_local_Fundacion_de_Esmeraldas,holiday_local_Fundacion_de_Guayaquil,holiday_local_Fundacion_de_Ibarra,holiday_local_Fundacion_de_Loja,holiday_local_Fundacion_de_Machala,holiday_local_Fundacion_de_Manta,holiday_local_Fundacion_de_Quito,holiday_local_Fundacion_de_Riobamba,holiday_local_Fundacion_de_Santo_Domingo,holiday_local_Independencia_de_Ambato,holiday_local_Independencia_de_Guaranda,holiday_local_Independencia_de_Latacunga,dcoilwtico,year,month,week,quarter,day_of_week
2013-06-02,2,6.0,0.0,8.0,2484.0,0.0,607.783,0.0,1447.0,729.0,319.331,305.0,159.0,5235.0,49.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,23.0,0.0,0.0,661.077,341.0,0.0,0.0,410.809,204.284,5.0,0.0,42.959,13052.242999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271227,AUTOMOTIVE,6.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,6,22,2,Sunday
2013-06-03,2,7.0,0.0,1.0,1215.0,0.0,365.905,0.0,1119.0,455.0,179.675,167.0,81.0,3264.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,9.0,57.0,0.0,599.12604,219.0,0.0,0.0,283.232,68.0,15.0,0.0,17.69,8149.62804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273009,AUTOMOTIVE,7.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.41,2013,6,23,2,Monday
2013-06-04,2,2.0,0.0,6.0,1118.0,0.0,297.168,0.0,839.0,401.0,149.149,141.0,68.0,2721.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,50.0,0.0,471.38998,180.0,0.0,0.0,228.295,64.455,20.0,0.0,17.067,6813.52398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274791,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.36,2013,6,23,2,Tuesday
2013-06-05,2,3.0,0.0,2.0,1206.0,0.0,348.288,0.0,964.0,423.0,149.48,147.0,103.584,3177.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,12.0,46.0,0.0,556.893,192.0,0.0,0.0,254.612,66.409,0.0,0.0,15.856,7696.121999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276573,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.66,2013,6,23,2,Wednesday
2013-06-06,2,18.0,0.0,4.0,1031.0,0.0,258.343,0.0,785.0,395.0,154.845,119.0,75.0,2450.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,77.0,0.0,336.271,145.0,0.0,0.0,190.133,69.176,10.0,0.0,8.541,6200.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278355,AUTOMOTIVE,18.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.71,2013,6,23,2,Thursday
2013-06-07,2,4.0,0.0,5.0,1537.0,0.0,372.991,0.0,733.0,450.0,218.379,171.0,168.303,2792.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,267.0,0.0,616.82697,116.0,0.0,0.0,299.383,138.795,34.0,0.0,24.786,7991.46397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280137,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.11,2013,6,23,2,Friday
2013-06-08,2,3.0,0.0,9.0,1707.0,0.0,452.258,0.0,1023.0,621.0,205.807,211.0,137.0,3636.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,196.0,0.0,396.689,233.0,0.0,0.0,310.001,157.568,20.0,0.0,27.019001,9405.342000999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281919,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,6,23,2,Saturday
2013-06-09,2,5.0,0.0,7.0,1955.0,0.0,491.54102,0.0,1138.0,643.0,249.121,267.0,207.0,4318.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,9.0,0.0,0.0,493.757,243.0,0.0,0.0,335.77402,154.322,10.0,0.0,34.48,10585.99504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283701,AUTOMOTIVE,5.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,6,23,2,Sunday
2013-06-10,2,4.0,0.0,3.0,1361.0,0.0,337.322,0.0,877.0,408.0,176.492,189.0,83.0,2970.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,85.0,0.0,479.281,168.0,0.0,0.0,262.94202,76.115,25.0,0.0,13.864,7552.01602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285483,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.82,2013,6,24,2,Monday
2013-06-11,2,2.0,0.0,2.0,899.0,0.0,308.572,0.0,542.0,375.0,113.982,125.0,79.834,2040.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,12.0,125.0,0.0,409.798,121.0,0.0,0.0,202.186,75.692,3.0,0.0,15.406,5480.469999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287265,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.5,2013,6,24,2,Tuesday
2013-06-12,2,2.0,0.0,3.0,1164.0,0.0,300.168,0.0,741.0,455.0,140.311,147.0,96.495,2561.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,3.0,59.0,0.0,426.327,165.0,0.0,0.0,209.552,89.673004,1.0,0.0,8.515,6591.041004000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289047,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.98,2013,6,24,2,Wednesday
2013-06-13,2,1.0,0.0,4.0,1208.0,0.0,239.456,0.0,732.0,377.0,149.168,111.0,148.994,1978.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,54.0,0.0,341.542,113.0,0.0,0.0,157.196,60.467,39.0,0.0,13.716,5748.539000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290829,AUTOMOTIVE,1.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.66,2013,6,24,2,Thursday
2013-06-14,2,2.0,0.0,4.0,1156.0,0.0,271.137,0.0,732.0,449.0,194.386,171.0,165.55,2476.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,119.0,0.0,599.378,143.0,0.0,0.0,297.848,82.449,1.0,0.0,20.019001,6921.767000999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292611,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.83,2013,6,24,2,Friday
2013-06-15,2,1.0,0.0,4.0,1782.0,0.0,424.877,0.0,1114.0,680.0,295.758,248.0,223.0,3724.0,51.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,256.0,0.0,456.333,209.0,0.0,0.0,350.43,89.729004,22.0,0.0,21.91,9994.037004000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294393,AUTOMOTIVE,1.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,6,24,2,Saturday
2013-06-16,2,2.0,0.0,5.0,1825.0,0.0,426.39,0.0,976.0,568.0,234.973,235.0,184.219,3559.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,0.0,595.378,236.0,0.0,0.0,354.781,108.747,20.0,0.0,29.896,9433.384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296175,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,6,24,2,Sunday
2013-06-17,2,4.0,0.0,5.0,1488.0,0.0,377.913,0.0,941.0,388.0,171.317,195.0,122.843,2980.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,50.0,0.0,485.381,194.0,0.0,0.0,302.91602,91.0,25.0,0.0,21.553,7873.92302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297957,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.86,2013,6,25,2,Monday
2013-06-18,2,2.0,0.0,6.0,1017.0,0.0,318.7,0.0,720.0,420.0,152.78,134.0,81.731,2429.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,36.0,0.0,391.288,156.0,0.0,0.0,246.057,113.703995,1.0,0.0,16.048,6278.307994999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299739,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.46,2013,6,25,2,Tuesday
2013-06-19,2,1.0,0.0,3.0,1156.0,0.0,346.47,0.0,833.0,416.0,145.459,156.0,89.0,2609.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,44.0,0.0,445.322,148.0,0.0,0.0,302.362,122.01,5.0,0.0,13.909,6874.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301521,AUTOMOTIVE,1.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.24,2013,6,25,2,Wednesday
2013-06-20,2,0.0,0.0,2.0,1079.0,0.0,255.132,0.0,651.0,388.0,146.798,121.0,103.0,2399.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,46.0,0.0,465.215,122.0,0.0,0.0,244.492,92.0,32.0,0.0,10.281,6194.918000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303303,AUTOMOTIVE,0.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.89,2013,6,25,2,Thursday
2013-06-21,2,1.0,0.0,5.0,1202.0,0.0,307.856,0.0,939.0,482.0,172.202,170.0,100.108,2660.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,13.0,68.0,0.0,618.025,119.0,0.0,0.0,286.117,113.645996,4.0,0.0,14.873,7312.826996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305085,AUTOMOTIVE,1.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.81,2013,6,25,2,Friday
2013-06-22,2,3.0,0.0,4.0,1713.0,0.0,349.194,0.0,1043.0,536.0,191.019,201.0,170.0,3373.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,141.0,0.0,414.825,203.0,0.0,0.0,296.261,127.87,8.0,0.0,22.244,8862.413000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306867,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,6,25,2,Saturday
2013-06-23,2,4.0,0.0,8.0,2303.0,0.0,524.322,0.0,1075.0,681.0,319.746,304.0,228.5,4236.0,24.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,9.0,0.0,0.0,474.035,252.0,0.0,0.0,373.03198,153.752,8.0,0.0,28.441,11018.82798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308649,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,Local,Guaranda,Cantonizacion de Guaranda,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,6,25,2,Sunday
2013-06-24,2,3.0,0.0,2.0,1204.0,0.0,321.974,0.0,785.0,415.0,173.04,188.0,106.0,2622.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,66.0,0.0,448.786,146.0,0.0,0.0,224.054,90.56,26.0,0.0,22.801,6870.215000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310431,AUTOMOTIVE,3.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.07,2013,6,26,2,Monday
2013-06-25,2,2.0,0.0,4.0,1106.0,0.0,319.05,0.0,643.0,422.0,149.386,129.0,69.756,2384.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,55.0,0.0,404.649,113.0,0.0,0.0,187.25299,91.791,6.0,0.0,17.57,6134.45499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312213,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,Regional,Imbabura,Provincializacion de Imbabura,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.25,2013,6,26,2,Tuesday
2013-06-26,2,1.0,0.0,6.0,1050.0,0.0,336.329,0.0,831.0,471.0,145.58,165.0,103.209,2724.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,68.0,0.0,495.16998,126.0,0.0,0.0,267.18,103.829,31.0,0.0,8.931,6992.227979999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313995,AUTOMOTIVE,1.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.47,2013,6,26,2,Wednesday
2013-06-27,2,2.0,0.0,4.0,734.0,0.0,274.319,0.0,559.0,382.0,127.364,103.0,73.802,2116.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,35.0,0.0,392.643,121.0,0.0,0.0,193.9,82.729004,1.0,0.0,18.651001,5240.408005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315777,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.0,2013,6,26,2,Thursday
2013-06-28,2,2.0,0.0,3.0,1042.0,0.0,317.872,0.0,826.0,467.0,178.406,183.0,137.0,2697.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,107.0,0.0,571.919,147.0,0.0,0.0,362.518,103.106,2.0,0.0,29.666,7230.487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317559,AUTOMOTIVE,2.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.36,2013,6,26,2,Friday
2013-06-29,2,4.0,0.0,5.0,1634.0,0.0,364.783,0.0,1002.0,596.0,258.917,236.0,200.0,3727.0,47.0,2.0,0.0,0.0,2.0,0.0,0.0,9.0,7.0,142.0,0.0,477.314,225.0,0.0,0.0,346.679,150.06,45.0,0.0,26.046,9506.799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319341,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,6,26,2,Saturday
2013-06-30,2,10.0,0.0,6.0,1868.0,0.0,485.626,0.0,1237.0,752.0,258.997,302.0,129.0,4380.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,0.0,0.0,508.976,274.0,0.0,0.0,375.11,125.113,4.0,0.0,19.348,10793.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321123,AUTOMOTIVE,10.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2013,6,26,2,Sunday
2013-07-01,2,4.0,0.0,5.0,1315.0,0.0,400.073,0.0,1238.0,529.0,231.347,209.0,99.0,3639.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,35.0,0.0,563.834,194.0,0.0,0.0,352.42902,131.38,0.0,0.0,27.393002,9045.456022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322905,AUTOMOTIVE,4.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.94,2013,7,27,3,Monday
2013-07-02,2,1.0,0.0,3.0,929.0,0.0,323.783,0.0,963.0,516.0,162.804,160.0,84.0,3137.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,10.0,37.0,0.0,511.44598,175.0,0.0,0.0,265.798,124.349,0.0,0.0,19.772,7435.95198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324687,AUTOMOTIVE,1.0,0,Quito,Pichincha,D,13,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.65,2013,7,27,3,Tuesday
